	sequences per sample	iteration	California.HC21	Sweden.IBD.060A	Sweden.HC.7	AHD.89	Nor.C2	Nor.C10	AHD.14	Finland.HC.13	Sweden.IBD.098A	Leda.A61	France.DC10	Finland.HC.11	Sweden.HC.12	AHD.31	Leda.A1	Leda.C9	Mel.TX.HC9	France.DC7	Mel.TX.HC13	Leda.C73	RVC08	Nor.C3	California.HC18	California.HC28	Mel.TX.HC16	Leda.C33	RVC.17	Leda.C1	Sweden.HC.23	RVC06	Sweden.IBD.066A	Leda.C41	Finland.HC.10	Sweden.HC.4	Sweden.HC.11	Nor.C6	Sweden.HC.3	California.HC27	Finland.HC.20	California.HC17	AHD.23	Leda.A73	AHD.13	AHD.30	Mel.TX.HC7	California.HC12	Sweden.HC.17	RVC19	France.DC2	RVC05	Finland.HC.4	RVC12	Leda.A5	Sweden.HC.13	RVC01	Leda.A21	Leda.A29	Leda.C81	Sweden.IBD.102A	RVC07	France.DC15	France.DC11	France.DC5	Leda.C37	AHD.73	Nor.C12	AHD.16	RVC10	Nor.C9	Nor.C7	France.DC1	Leda.A53	AHD.17	AHD.43	Sweden.HC.2	Sweden.IBD.065A	France.DC17	Leda.C87	Leda.C85	Nor.C16	AHD.83	RVC15	AHD.22	RVC03	Leda.A33	France.DC4	Nor.C17	Leda.C25	Leda.A37	Leda.C21	Leda.C82	AHD.12	AHD.18	France.DC16	Finland.HC.6	Mel.TX.HC3	Mel.TX.HC10	Sweden.HC.21	Mel.TX.HC8	France.DC13	AHD.19	Sweden.HC.19	RVC14	AHD.82	Sweden.IBD.100A	AHD.15	Nor.C14	Leda.A25	California.HC24	Finland.HC.15	California.HC7	Finland.HC.3	France.DC9	France.DC8	Sweden.IBD.099A	AHD.11	AHD.74	AHD.51	AHD.71	California.HC14	Sweden.HC.9	Nor.C1	AHD.88	AHD.61	Mel.TX.HC15	Sweden.HC.1	Finland.HC.14	AHD.21	Sweden.HC.6	Leda.C13	California.HC20	Mel.TX.HC6	Sweden.HC.16	AHD.94	Sweden.IBD.061A	Mel.TX.HC2	Sweden.IBD.067A	California.HC13	Finland.HC.12	California.HC25	Finland.HC.19	Finland.HC.21	Leda.A13	Leda.C53	Sweden.IBD.064A	Mel.TX.HC4
alpha_rarefaction_9500_6.txt	9500	6	37.34131	15.83947	18.00788	18.70129	16.92448	14.226	20.74888	18.09725	16.60526	22.87904	15.46439	17.20648	20.71572	20.80009	14.64132	17.43973	21.07752	12.61419	21.89122	17.98832	10.75017	16.31887	19.08952	16.22878	18.93382	16.10075	17.68273	20.06217	12.43551	21.16402	20.11471	20.25653	17.71694	16.49878	22.22661	14.93843	19.95705	23.58465	20.7388	19.63117	13.82891	18.30136	21.43847	16.77366	14.48715	19.32458	19.98326	17.29062	23.19265	14.49335	24.47497	11.3126	14.88228	22.06994	16.41385	16.17775	20.66241	18.50754	14.83349	16.02137	20.30467	13.12027	17.00579	22.30828	19.51109	15.83468	12.95211	14.82054	12.52763	12.28607	22.66809	16.51025	18.72891	21.72873	24.67166	17.04223	23.28171	19.45013	21.3122	15.47005	18.14491	14.35629	16.48743	24.5083	12.80172	15.7966	19.68787	23.91144	13.22318	23.38077	26.04371	21.16426	25.502	11.82903	18.07877	16.90704	17.59384	18.42397	17.53879	14.43089	15.03783	17.39471	19.89947	18.5484	15.00875	16.6316	18.79467	13.29472	20.55067	20.73451	16.83081	20.19591	10.34241	12.8295	15.41721	19.41816	21.97229	20.59281	17.60168	17.03083	13.66564	24.46024	22.63929	22.96304	19.71495	19.5644	15.47281	18.07635	15.79575	16.46988	20.69781	28.22349	20.90396	25.73065	13.28089	19.62302	13.02098	19.97835	23.8902	15.32562	23.13634	14.93597	12.84163	27.61659	13.4292	14.08916
alpha_rarefaction_9500_7.txt	9500	7	38.69402	16.80713	19.60638	18.96754	15.65511	13.51594	21.47937	16.83209	17.93831	20.57386	16.58423	16.44437	20.51444	20.95511	13.80313	18.46437	21.78712	13.82137	21.59855	17.91614	10.65832	14.871	19.71166	16.38357	18.33886	17.14123	18.31864	19.09769	13.09658	20.24019	19.67463	21.22506	17.61247	17.89164	23.78945	14.05751	19.21427	20.76216	21.35688	19.96865	15.67487	17.87399	19.59559	13.81228	15.4614	20.58204	22.76537	17.09264	22.2455	13.62642	24.60771	10.1173	13.83784	21.16109	17.16042	15.8064	19.94259	20.09749	17.57347	18.41706	20.90061	14.20536	15.89657	20.66606	18.82413	15.05972	14.27763	14.66514	12.88017	12.73674	22.72822	15.92391	18.87623	22.14745	24.80891	16.18277	24.43876	17.8569	22.587	15.10204	18.20979	13.76339	16.21809	24.64808	12.18286	15.40697	18.99981	22.70513	13.58988	23.62235	25.57813	20.7925	23.14146	12.20457	17.57711	15.39008	18.1703	18.34628	17.61596	14.63805	15.69432	17.03919	19.72002	18.14263	16.03004	17.11475	17.92005	12.47656	21.15237	22.04177	17.31521	19.02641	10.53913	12.75651	14.93901	19.54656	22.18694	20.54203	17.34981	16.91808	13.21788	23.41993	20.85632	23.17733	18.61872	19.26276	15.45397	19.31159	16.42642	16.12461	19.40812	27.84825	20.60509	24.30386	12.43172	19.26968	13.86704	20.84552	22.66771	16.356	22.979	14.72583	12.30754	26.95171	13.57651	15.19123
alpha_rarefaction_9500_8.txt	9500	8	36.40348	16.20145	18.90017	18.41544	15.99323	13.3948	20.61519	18.9154	17.70542	25.15057	16.22397	18.30936	21.74539	20.57807	15.0454	18.94937	21.42531	15.24198	21.67955	18.21709	11.38687	16.17504	17.99828	16.41931	18.46877	16.30993	18.45389	19.36133	11.20902	19.68678	21.64414	19.34024	16.94071	16.54826	22.4517	13.27352	18.83244	21.54507	20.48611	21.37283	14.74261	17.18857	21.02899	15.82272	14.40152	18.56587	20.44867	17.45698	23.76963	14.87649	22.66622	11.11247	14.63605	19.95868	17.55581	13.95726	21.17172	18.58645	16.50316	15.65001	21.11465	14.34614	17.20097	20.32269	17.80509	15.92047	13.62736	14.42181	11.61331	13.29497	23.08093	15.99586	18.52573	21.10989	24.66896	17.17596	24.68022	19.91549	23.98278	15.8734	18.24675	14.82601	17.56106	25.38846	11.74592	15.45689	18.43317	24.14508	12.95886	24.34471	25.51506	20.41374	22.52243	12.01724	17.99048	15.77881	19.38756	18.69896	16.91812	15.71153	15.23022	17.04891	19.91984	18.03365	14.38721	17.32771	18.80892	14.12185	21.71618	20.6868	16.37294	21.74483	9.5961	12.94721	14.98358	19.49619	22.19669	21.60561	20.01945	17.50936	14.03664	23.97777	20.74547	23.35823	19.91459	20.14705	15.11676	18.20092	17.06202	14.5414	20.26164	28.40389	21.7492	24.75595	13.02795	20.44792	14.5303	19.16587	23.167	16.71106	22.96745	16.23714	13.07099	26.55468	13.37649	15.00717
alpha_rarefaction_9500_9.txt	9500	9	38.51553	15.78203	19.25952	16.76626	16.37169	13.85685	20.80335	17.99794	17.55086	23.83587	16.92996	18.07862	20.80058	20.9997	14.52001	18.6468	21.54101	14.81733	22.97008	18.1916	11.49392	15.845	19.08883	17.58519	18.09036	16.77464	16.95022	19.02501	11.56403	20.78048	19.37192	20.1036	15.25855	17.29877	21.99332	16.10992	19.37025	21.6935	21.53821	20.67727	16.00068	17.45959	20.32353	16.02375	15.30358	19.56074	21.00896	16.56362	22.33757	12.67795	24.67385	11.69658	14.66315	21.54051	17.83504	14.56198	20.83726	18.73518	15.7729	16.94095	22.50207	12.87251	17.3128	19.79387	19.22761	16.10042	14.33084	14.69892	10.94447	13.50876	21.65946	15.34199	19.83502	21.41216	25.04976	17.72797	23.82141	19.61068	23.02769	14.72783	18.85997	13.7907	15.2979	25.5858	11.38647	14.39016	18.38483	22.30056	14.30689	23.37203	25.78207	21.31633	22.39034	10.487	18.31038	16.82276	20.52072	18.52591	17.93833	14.88698	14.76759	17.04204	19.73707	18.11752	15.3771	16.61735	18.04021	13.70073	19.91946	20.74574	17.27535	21.04498	9.90292	12.02566	15.99784	19.05387	22.58872	21.9226	18.77811	17.20513	14.13022	24.31091	21.14585	22.99019	19.01596	19.89846	14.32215	18.59921	16.07169	16.48813	20.28621	29.35132	20.61971	25.11056	14.46091	20.39883	13.7962	19.36371	22.57	15.64474	23.10879	15.05526	13.01604	26.69828	13.77813	13.73769
alpha_rarefaction_10000_0.txt	10000	0	40.698	16.86951	19.08429	19.76434	16.72369	13.66359	21.59181	18.89327	18.97775	23.78253	16.46709	16.72851	22.43192	21.08441	14.52641	17.89605	22.05646	14.41519	22.82785	18.31281	11.70869	16.1203	19.1793	16.47489	19.35371	16.23025	18.04938	19.49641	12.18037	20.72321	19.95117	20.21834	18.02557	17.14615	22.17423	16.3225	19.67666	21.81772	20.82874	19.72539	14.80292	17.27955	21.48301	15.97552	16.03067	18.68774	21.93846	16.70184	23.14554	13.701	26.71789	12.20679	15.72104	21.28509	16.59069	15.6941	20.0571	19.87035	17.22611	15.65989	22.73045	15.7058	17.62646	20.92849	20.60096	16.34645	14.27277	13.80775	12.34194	13.31447	22.91561	15.42106	18.83513	21.28581	23.50244	17.76987	24.52796	18.94261	23.13994	15.87136	19.26667	13.49773	17.37559	23.77178	11.53809	15.26754	19.26107	23.22663	12.9279	23.00107	24.0724	21.83346	23.58824	11.84643	18.14512	15.88943	19.91237	19.83885	17.27817	15.16419	15.63982	17.1785	19.9941	18.95128	15.4708	16.91464	18.05428	15.39179	22.05605	20.99335	17.69889	20.56672	12.08738	12.61199	14.72572	19.55147	22.88694	21.88201	20.09294	18.19007	14.59828	25.13465	20.94497	22.73745	20.38537	19.50754	16.24291	18.3742	17.53971	17.64647	20.81948	29.29369	22.25919	25.77916	13.23032	19.50515	15.52107	21.10091	23.27767	18.06579	21.92413	16.08873	13.03837	27.39629	13.22833	15.18976
alpha_rarefaction_10000_1.txt	10000	1	38.20011	15.77822	19.5975	19.48016	15.7112	14.81892	21.26979	18.59506	19.65959	23.53942	16.94832	18.37825	20.67055	20.7985	13.56437	17.41709	21.75168	14.67381	22.7982	19.46674	10.62636	16.77414	19.33679	17.4945	18.91322	17.06375	18.09793	19.34597	12.03677	18.77377	20.85222	20.87468	17.61537	17.88484	22.03988	16.48846	19.65855	20.64652	21.09617	20.48272	15.17385	18.21896	22.0616	17.02818	15.57264	17.47069	22.43896	16.61072	24.99971	13.21732	23.62885	11.97163	14.76953	22.0587	17.02875	13.4403	20.27646	18.86155	16.7092	15.45393	21.03454	14.89164	16.84429	20.45672	18.68217	16.96003	13.69858	15.15171	11.4556	13.50388	22.45933	14.79089	20.8077	21.24349	24.20653	17.3365	23.58146	19.34398	21.65498	16.71905	18.19875	13.44846	16.31038	24.66449	10.87973	16.25512	20.83054	22.74488	12.99877	24.17409	27.21994	21.8034	23.95455	11.52341	18.45164	15.33679	18.39283	18.08336	18.1603	15.26144	14.79807	16.40517	20.12085	17.22889	15.33327	17.68323	17.46023	13.66827	19.76824	20.61204	16.44933	19.6005	10.30823	12.88907	15.68117	19.9482	22.78322	22.49255	18.62339	18.00131	14.7851	25.68999	20.98727	24.1805	19.78268	20.06809	14.54142	19.53379	17.13699	15.48642	19.80202	29.97149	21.77333	24.7417	13.47557	20.1506	14.62338	20.35325	21.61082	16.25103	22.04397	16.8039	13.45217	27.94062	12.9681	14.48078
alpha_rarefaction_10000_2.txt	10000	2	38.66152	16.25774	17.69718	17.27641	17.85666	13.50763	21.50573	17.79375	19.8645	23.37951	16.84491	18.01497	21.87514	21.16545	14.61183	18.17205	23.55825	13.25919	22.81698	18.23565	10.96631	16.48687	19.19304	17.76586	18.4107	16.76672	17.12494	17.22703	12.95338	19.04392	20.67102	20.2029	17.1855	17.7036	22.61937	14.16403	19.39616	22.71122	21.57659	19.49454	15.34872	18.92142	21.41541	17.27494	15.59152	17.92442	23.15503	16.93749	24.08828	14.7045	22.67618	12.42469	15.2585	21.04427	17.30704	15.84303	21.87183	18.54182	16.44645	16.28959	23.12617	13.52054	15.67643	20.31222	20.78966	15.54027	13.69308	14.36999	12.13333	13.01043	23.11764	17.98969	19.94498	21.51518	24.67046	18.26715	24.85275	19.05514	22.41892	16.92721	18.3628	15.42464	16.74933	24.99395	11.10389	14.57915	19.86528	24.88642	13.83959	24.22685	26.2745	21.44637	24.23699	11.60433	18.43881	16.13247	18.42731	17.70186	16.31958	15.47499	15.2925	16.79794	20.95419	17.11079	15.76136	15.97085	18.28161	13.65748	20.48769	19.865	17.09142	19.25851	11.53133	13.75213	15.64623	20.68097	22.35649	22.88693	18.25569	19.05201	15.13906	24.25014	21.15051	22.3773	19.69623	19.8883	15.69725	19.1901	15.13947	16.36936	19.7928	29.07256	21.44349	26.49413	13.34613	21.8738	14.74912	20.2261	23.28493	16.60593	23.51438	16.62168	13.76221	26.45995	13.91208	15.71217
alpha_rarefaction_10000_3.txt	10000	3	39.93335	16.62201	20.63443	19.54615	17.54223	14.21034	21.41339	19.11373	18.87736	23.02191	17.28531	19.82832	21.58491	22.09279	14.35459	18.51534	21.51277	13.89292	21.45522	17.89544	11.1034	17.28683	18.98819	15.76535	18.18355	16.00576	18.12625	18.78876	12.4159	20.88301	20.64567	20.02811	17.74567	17.46021	22.17609	15.45895	19.38984	21.28054	21.06066	21.30988	14.71085	18.26664	20.78062	15.55418	14.83589	18.10621	21.56437	16.74879	23.58669	13.69834	23.95761	11.5303	14.07946	21.90537	18.38045	16.04127	20.00714	19.31205	16.23901	16.83765	23.46874	15.01351	18.35758	21.52518	19.85027	16.22117	13.05933	14.19091	13.11421	12.93872	22.94438	15.81937	19.11106	21.12578	25.35332	18.21622	23.91046	19.08704	22.87483	16.25301	17.14791	14.9557	17.03816	24.18884	11.81626	16.21431	19.01995	23.72908	13.67889	24.51694	26.50659	20.84999	22.1813	12.29353	18.50402	16.65021	19.45228	19.40805	18.02191	17.35045	14.78373	16.95725	19.49456	19.50054	17.04446	17.01078	17.63822	14.58946	20.80483	20.94133	16.4142	21.46902	10.9192	14.15699	14.73851	20.75221	22.07428	21.47228	18.29852	17.76826	14.02098	25.46658	21.21253	23.55537	20.01738	19.74603	14.63003	19.00661	16.79497	17.6973	18.72677	29.44176	20.83772	25.08094	13.9115	21.17714	14.73345	20.46038	23.88215	17.45046	23.00062	14.87723	12.56466	27.82916	13.49904	14.84056
alpha_rarefaction_10000_4.txt	10000	4	38.7523	17.70892	18.72706	18.89921	18.03786	15.65592	22.70057	18.32437	19.09272	22.57817	17.15245	17.34975	21.20815	21.22017	14.66596	17.54613	21.56046	15.16672	22.09698	18.12625	11.12495	17.29975	19.80762	15.92479	20.20461	16.48136	16.20806	19.56714	12.524	20.29636	21.28803	20.72244	17.7733	18.25701	21.77966	14.86513	20.55502	22.99881	21.9715	21.23687	15.75661	18.5702	20.43981	14.51967	16.53422	20.64931	21.90711	18.59698	23.12945	14.73785	23.40626	10.72715	14.75961	21.46271	16.81925	16.29208	21.39205	19.97845	17.18161	16.09136	20.81424	13.76532	17.25243	21.47572	19.48972	16.03632	14.12832	14.53891	12.35536	12.83922	23.87197	15.87371	20.89006	20.51777	25.30691	17.24552	24.12307	20.71934	21.67513	15.42848	18.01486	13.04647	16.33915	24.22505	11.21232	17.04386	18.93132	23.54495	13.74622	25.61534	27.02613	22.36818	23.72104	11.73295	19.4026	16.65777	19.44557	18.55768	17.87075	15.12862	15.14388	17.16368	20.87858	18.29126	14.8623	17.6119	17.86995	13.02869	20.72686	21.30563	17.61687	21.76365	10.17546	12.58347	15.39177	19.94282	23.35091	21.71764	19.8564	17.88894	14.76787	24.48902	21.31574	22.21149	20.09166	19.71472	14.52725	19.88579	16.79018	15.64688	20.89646	29.71823	21.886	25.64543	14.85514	20.9215	16.09366	20.46539	23.15453	16.47124	22.82577	17.16252	13.58477	27.11451	12.84403	15.32231
alpha_rarefaction_10000_5.txt	10000	5	36.01204	15.94634	18.83861	18.93951	17.15994	13.09403	22.77096	17.1613	18.56467	23.17917	16.2053	17.95099	19.32175	20.31629	15.26765	18.39797	23.16045	13.0062	22.22134	18.10452	10.28901	16.77432	20.77036	16.49522	19.51055	16.51405	17.1401	19.95102	12.62179	19.74637	20.22652	20.87974	16.59604	17.65467	21.99399	15.43621	18.44682	22.91085	21.16403	19.43488	15.91077	19.72842	21.05943	14.91282	14.54688	19.25943	20.80728	16.42238	23.42279	14.23207	24.90473	12.32114	12.91562	22.5572	17.09084	15.20192	20.04855	19.45378	16.71758	16.13742	21.82376	15.36133	17.75253	21.86677	19.8328	15.1175	14.50818	14.14595	12.79673	12.35727	24.33164	15.7288	19.02589	22.02913	23.54158	17.61123	24.25043	19.39738	23.50053	14.97977	18.63148	13.84253	17.36893	25.28684	11.56736	15.65256	19.92055	23.05211	13.97469	24.39599	27.25417	22.11284	23.50731	11.90292	19.22308	16.29852	18.79767	18.04752	18.3549	15.8692	16.47299	16.37054	20.85037	17.38865	15.95423	17.9438	18.50241	14.51913	22.72765	21.42944	16.04921	20.02677	11.29354	12.3784	15.31924	20.03205	22.78727	23.07146	18.84801	17.25496	14.56216	25.10988	20.36134	23.36247	19.58649	19.47935	15.36235	18.31998	15.6844	16.63608	20.4451	28.50773	21.38165	23.39218	13.08104	20.58418	14.14642	19.8719	22.87274	15.99144	22.17173	15.36892	13.29771	25.84801	14.26377	15.01312
alpha_rarefaction_10000_6.txt	10000	6	38.14244	16.53219	18.50977	19.50845	17.79805	14.08548	21.78488	17.69538	18.22094	22.58188	16.60622	17.53812	21.70263	20.24846	14.89329	16.7127	22.19709	14.44869	23.13619	18.87111	11.22852	17.347	18.83197	16.1785	19.35356	17.28003	18.15391	19.73616	12.69738	19.93726	20.44904	20.1459	18.75855	16.13506	21.54422	15.82348	19.80008	22.56458	21.16405	20.06268	14.87232	19.1162	22.05282	16.25243	14.82171	19.03975	20.02094	17.13185	23.42041	13.94678	24.57638	11.56921	15.34262	20.27153	16.92965	15.77996	19.93643	19.55289	15.08789	16.10298	21.62043	14.55728	16.4996	21.31714	19.03836	15.31515	13.94535	13.89787	12.22538	12.2498	23.79444	17.2009	19.90041	20.87216	22.96286	18.65046	24.20667	18.29115	22.15371	16.47326	18.87745	13.81426	17.10975	25.00301	12.07665	16.44115	19.55046	24.70577	12.68407	23.53987	26.57016	20.83559	24.85685	11.90786	18.45782	16.62276	20.66888	19.24596	17.74857	14.69477	14.2391	17.06869	20.28667	18.59112	15.84971	17.66895	16.99463	14.24791	21.39652	22.50798	16.57169	20.4406	11.51032	12.84499	15.96522	20.7219	22.41331	21.56498	18.78212	18.48993	14.41181	25.03991	21.24544	23.65002	19.59612	19.22367	15.958	19.52188	15.78623	16.24346	18.74077	28.67454	22.83785	25.61514	13.44645	20.10138	15.37055	19.24567	23.95044	16.38425	21.99402	16.0664	14.9565	26.58745	13.22319	14.52804
alpha_rarefaction_10000_7.txt	10000	7	38.13063	15.16387	18.76798	18.47169	17.5256	14.53509	20.18258	18.67913	17.7046	21.75408	18.01401	18.00053	22.52241	19.42282	14.39447	17.87594	21.75983	14.91064	22.23801	18.56161	9.8838	16.73327	20.34172	17.3526	17.94093	17.278	17.22546	19.26566	12.47091	21.19371	20.70393	20.5378	18.16112	16.95478	23.5087	14.5417	20.61424	23.38036	19.64176	20.84663	15.89828	17.90618	21.02998	16.5683	14.63043	18.73427	21.0912	16.94034	24.63656	14.86996	23.489	12.59453	14.48582	21.84458	18.13443	15.88615	21.31945	20.83246	15.98421	15.56404	21.97053	13.30665	17.33997	20.68709	19.23827	15.3727	14.14685	14.64779	11.61829	13.3909	23.55126	15.44169	18.03775	21.91109	23.81122	17.03304	25.0616	19.25152	22.25764	15.88454	18.64112	13.97744	17.37543	25.45885	11.5435	16.55433	20.41459	22.74049	14.05798	23.74682	25.60233	20.98914	23.84729	12.03814	18.44964	15.76901	20.21108	18.16568	18.16742	16.11122	15.4929	17.63381	20.74889	17.25719	15.39638	17.17182	17.75127	14.58029	21.45137	21.22742	18.02857	20.07758	11.67371	12.37605	15.84093	19.91713	23.00037	22.13222	18.8972	16.35706	15.26073	24.43879	20.97336	22.9712	20.95486	20.3165	15.76672	19.36396	15.86217	17.24733	20.57719	29.11246	22.60673	24.95936	13.60968	21.63674	14.64679	20.95758	23.71137	18.15037	23.00941	16.1771	12.74073	25.53164	13.54991	14.30207
alpha_rarefaction_10000_8.txt	10000	8	38.53091	15.17092	18.28862	18.43248	16.63385	13.8923	21.23647	18.64205	16.56374	23.59274	17.58621	19.04272	21.66621	21.715	13.60455	16.67994	21.30475	13.63012	20.76598	19.59251	10.2188	16.85346	18.45571	16.16022	18.34278	16.26691	17.11383	19.78663	11.64078	21.58718	20.07245	20.53498	16.97665	17.38516	22.45728	16.00571	20.04061	22.84527	21.84822	20.79958	16.4265	19.77167	21.26349	16.4679	15.39777	19.9128	21.30731	18.36029	23.94362	14.06492	24.18323	10.81175	15.38698	21.24778	17.47354	16.09929	20.1508	18.78409	15.83289	15.89875	21.94261	14.22215	16.25222	20.57108	19.38169	15.76013	13.19947	14.37369	12.53062	12.93945	23.05163	16.7343	17.58204	21.5822	25.47993	17.40525	24.12493	18.75105	23.18672	14.8174	17.96735	13.64169	16.54761	24.77369	11.15745	14.04571	20.6194	23.54059	13.75545	25.43989	26.10334	22.52336	24.1335	12.51018	17.8043	15.94476	19.73889	18.04481	17.02113	14.72767	15.00537	17.96509	19.67893	18.53479	15.99395	16.92801	17.96348	13.15408	21.62101	21.16478	16.72499	20.57752	11.59865	13.90001	14.46638	20.68633	22.71971	21.03728	19.19001	16.70909	15.1875	24.65572	21.60309	23.66421	20.59636	19.78989	15.02632	17.84092	16.21009	17.45071	20.48376	27.94864	21.18135	24.77399	14.2747	20.23698	14.41956	19.84879	23.37323	16.44287	24.41438	16.03821	13.75901	26.22534	13.70735	15.27442
alpha_rarefaction_10000_9.txt	10000	9	36.93969	15.81775	19.45021	18.47873	16.45807	14.50033	20.95394	18.04263	16.9515	23.12292	16.39977	18.68777	21.49058	22.589	14.12584	17.43679	22.6124	14.03558	23.17161	19.05851	12.09725	17.27684	19.21086	16.36907	18.41066	18.06882	17.43242	19.17003	12.44979	18.29498	19.62033	20.61853	17.9221	16.50487	24.01946	15.67763	19.49826	21.94448	21.66634	20.56072	14.39891	18.11629	22.32671	16.23795	14.86158	19.20402	20.37606	17.30681	24.18154	14.61186	24.19397	11.26085	15.7807	21.80605	18.06597	15.13176	20.58713	19.41428	16.10944	17.59303	22.90325	14.36216	16.57897	20.61814	19.17742	15.94664	15.02176	15.47452	11.45291	13.14842	23.50921	16.59456	20.07357	22.00483	24.6487	16.9097	23.74897	19.52632	22.29541	15.94571	18.2865	13.67721	16.57884	24.6943	11.38364	16.30922	20.85578	24.41954	12.69508	24.1012	24.69604	21.12757	24.13255	12.20489	18.14867	16.68361	18.7763	19.01871	17.56592	13.29908	14.85808	17.84353	20.47339	18.6924	14.26985	16.42305	18.43529	13.44258	22.76764	21.9394	17.3425	19.30697	9.68931	13.80163	14.81266	20.90632	23.31855	20.86469	18.32546	17.19098	14.54582	24.23476	21.14487	23.81151	21.03323	20.87526	16.57121	19.06272	15.42839	16.046	20.71704	27.79307	21.55428	26.47616	14.19509	19.92057	14.49156	21.40014	23.66384	17.23492	22.15276	15.73576	14.44567	27.75061	15.4974	14.68118
alpha_rarefaction_10500_0.txt	10500	0	39.01717	16.37602	20.32014	18.05882	17.35422	14.8571	21.82943	19.25973	18.0838	21.52901	17.48245	16.93675	21.57424	20.77813	14.04645	18.69371	21.81266	14.20642	23.15133	18.91221	11.96451	15.73916	18.64296	17.76471	19.23644	16.43313	17.48606	21.18792	12.96325	22.20825	20.85951	22.14084	18.00308	19.08752	23.57121	16.03096	20.35524	24.77424	22.53393	19.69499	17.76007	19.12598	21.328	15.37955	15.82614	19.36079	21.03894	17.09993	25.25955	14.52417	25.88703	12.24086	15.56994	22.96113	17.30954	14.91131	19.74632	19.73061	16.19832	15.45061	22.00623	15.17316	18.09966	21.5015	19.20966	16.11514	13.65497	14.68276	13.74619	13.21666	22.49964	17.12503	19.89654	22.27385	24.80996	17.63911	24.99742	19.54879	23.49047	15.61197	17.73522	15.11368	15.88599	23.56933	12.17689	15.81333	19.98412	23.70023	12.87667	24.97584	26.48423	22.26285	23.95921	12.93216	18.23566	16.09056	20.02258	18.76723	17.76603	15.86369	15.62554	16.8493	21.18669	18.08055	15.8411	16.76241	17.31427	13.70546	22.11619	21.08879	17.74211	19.7473	11.59511	13.01517	15.91984	21.27037	22.25086	21.78504	20.02114	18.97191	14.10056	25.33589	20.72573	23.63559	19.70336	20.02137	15.95619	20.30224	16.38289	16.04554	20.80982	28.80179	20.01756	25.34557	12.47146	20.53966	14.85352	19.69259	23.33418	17.26753	22.28092	15.75506	12.64716	27.44386	13.6809	14.66233
alpha_rarefaction_10500_1.txt	10500	1	39.07347	16.76311	20.10461	18.62746	17.2811	14.08175	20.98733	19.01325	17.65018	25.07173	18.99156	18.18564	21.60886	23.23559	16.01782	17.69748	21.98383	14.48436	23.12828	19.31956	11.18223	16.09999	18.60123	16.72639	18.62472	17.9571	18.5714	21.65523	12.6979	19.33077	20.44076	20.04687	18.45362	17.22631	21.50977	15.72221	20.12609	23.70454	21.11654	21.65073	16.61401	18.75679	20.63924	16.92617	15.84643	19.21523	20.18216	17.74768	25.06948	15.20846	25.19209	12.5467	15.64404	21.45894	17.95322	15.69995	21.36996	19.64633	16.59144	17.66151	22.38955	13.75529	17.38206	22.61885	19.96808	15.84522	13.3807	14.95672	12.51398	13.45572	24.5038	15.3333	19.34288	22.65218	26.07332	16.49107	24.35137	19.55578	22.35656	16.23303	18.77016	16.63215	16.20862	23.54712	13.06754	16.18326	19.39407	23.15383	13.02038	24.53058	27.05406	21.4984	24.2289	13.32201	18.41682	17.61705	19.65395	19.22826	18.09947	14.79991	16.00814	17.15387	19.98936	18.0153	15.86703	17.24816	18.35538	14.04137	21.65275	20.76259	17.98824	19.52921	10.6535	14.36291	15.23251	20.68068	23.50737	23.24472	19.25397	17.02316	14.07124	25.34993	21.22923	24.06595	19.87157	21.27765	15.18363	19.53496	14.76159	15.99744	20.26852	30.72889	21.43375	24.50246	14.84781	19.97654	16.34564	20.24398	23.9993	17.13451	23.17421	16.56812	13.20137	27.90681	13.77459	14.50241
alpha_rarefaction_10500_2.txt	10500	2	38.08913	17.1028	19.7698	17.30889	17.45011	15.10241	20.92497	18.76453	19.42981	22.09851	16.4558	19.11711	19.83965	21.40805	14.98839	19.03733	22.79818	15.06147	22.35905	19.57031	11.01982	16.98092	19.67286	17.01655	18.56192	16.78149	18.60934	20.47408	12.12928	21.95477	21.07604	20.57726	18.94359	17.59346	23.09536	14.47615	20.21446	21.56913	21.38274	19.73144	15.88025	17.93432	21.06419	16.36616	15.75629	19.36823	21.15989	18.22394	23.96536	15.27117	24.28411	12.36861	15.26141	21.39922	16.92386	16.44323	21.07337	18.62011	18.01333	17.30741	22.4229	14.95763	17.61328	20.59696	20.62194	16.18843	13.02869	15.27851	11.31443	14.04052	23.00727	17.53639	19.1076	21.70051	24.25436	17.25969	23.71909	19.84817	24.59559	15.05173	18.48651	13.7483	16.37496	23.20778	11.55537	15.42671	20.89232	24.25677	12.91716	24.53161	25.74843	22.77059	22.52428	12.11401	18.2612	15.11384	19.95919	18.26916	18.46949	15.36692	15.695	17.71761	20.95316	18.23015	15.74429	16.36233	18.40866	14.10332	20.09717	21.18831	16.79622	20.90716	10.84422	13.54973	15.67431	19.76099	23.26137	21.98115	18.45455	17.86209	14.32397	23.83046	22.34343	23.91839	19.81788	20.22753	14.74554	18.82386	17.40537	15.62904	22.65389	28.70311	21.60869	25.02898	13.89438	19.41734	14.40363	21.2413	23.255	17.12945	22.43183	16.17397	14.29217	27.07437	14.3104	14.90376
