	California.HC21	Sweden.IBD.060A	Sweden.HC.7	AHD.89	Nor.C2	Nor.C10	AHD.14	Finland.HC.13	Sweden.IBD.098A	Leda.A61	France.DC10	Finland.HC.11	Sweden.HC.12	AHD.31	Leda.A1	Leda.C9	Mel.TX.HC9	France.DC7	RVC20	Mel.TX.HC13	Leda.C73	RVC08	Nor.C3	California.HC18	California.HC28	Mel.TX.HC16	Leda.C33	RVC.17	Leda.C1	Sweden.HC.23	RVC06	Sweden.IBD.066A	Leda.C41	Finland.HC.10	Sweden.HC.4	Sweden.HC.11	Nor.C6	Sweden.HC.3	California.HC27	Finland.HC.20	California.HC17	AHD.23	Leda.A73	AHD.13	AHD.30	Mel.TX.HC7	France.DC12	California.HC12	Sweden.HC.17	RVC19	Nor.C4	France.DC2	RVC05	Finland.HC.4	RVC12	Leda.A5	Sweden.HC.13	RVC01	Leda.C49	Leda.A21	California.HC8	Leda.A29	Leda.C81	Sweden.IBD.102A	RVC07	France.DC15	France.DC11	France.DC5	Leda.C37	AHD.73	Nor.C12	AHD.16	RVC10	Nor.C9	Nor.C7	France.DC1	Leda.A53	AHD.17	AHD.43	Sweden.HC.2	Sweden.IBD.065A	California.HC22	France.DC17	Leda.C87	Leda.C85	Nor.C16	AHD.83	RVC15	AHD.22	RVC03	Leda.A33	France.DC4	Nor.C17	Leda.C25	Nor.C8	Leda.A37	Leda.C21	Leda.C82	AHD.12	AHD.18	France.DC16	Finland.HC.6	Mel.TX.HC3	Mel.TX.HC10	Sweden.HC.21	Sweden.IBD.101A	Mel.TX.HC8	France.DC13	AHD.19	Sweden.HC.19	RVC14	AHD.82	Sweden.IBD.100A	AHD.15	Nor.C14	Leda.A25	California.HC24	Finland.HC.15	California.HC7	Finland.HC.3	France.DC9	France.DC8	Sweden.IBD.099A	AHD.11	France.DC6	Mel.TX.HC17	AHD.74	Leda.C17	AHD.51	AHD.71	California.HC14	Sweden.HC.9	Nor.C1	Sweden.IBD.062A	AHD.88	AHD.61	Mel.TX.HC11	Mel.TX.HC15	Sweden.HC.1	Finland.HC.14	AHD.21	Sweden.HC.6	Leda.C13	California.HC20	Mel.TX.HC6	Sweden.HC.16	AHD.94	Sweden.IBD.061A	Mel.TX.HC2	AHD.35	Sweden.IBD.067A	California.HC13	Finland.HC.12	California.HC25	Finland.HC.19	California.HC1	Finland.HC.21	Leda.A13	Leda.C53	Sweden.IBD.064A	AHD.37	Mel.TX.HC4
AHD.73	0.589081121514	0.348534391419	0.231124061857	0.336195669615	0.582894595676	0.647280445895	0.570658240899	0.24046915366	0.563011301644	0.269292564226	0.162189629649	0.269745383186	0.298623890971	0.249987226956	0.630873262279	0.493267763952	0.141579175752	0.635626087431	0.659717253792	0.411481558412	0.396514019914	0.31879543263	0.395704805177	0.170417549261	0.232582052247	0.196206492519	0.155401568326	0.562860633333	0.407197274538	0.327039446638	0.222802344399	0.478801146043	0.271172192588	0.273618224344	0.139129979395	0.230274703401	0.293102747498	0.230423814934	0.282704287246	0.326233630442	0.204763313018	0.586925262689	0.403948801641	0.229134166441	0.661275844365	0.226698367241	0.640327571271	0.472424303932	0.276594483334	0.400589537687	0.682873388046	0.580042385964	0.452258639855	0.161144867638	0.663109546879	0.604970944548	0.288582937397	0.66863654887	0.494319653779	0.544791988841	0.478299442282	0.518547613276	0.433612929669	0.521677155761	0.287002063193	0.484010619816	0.630259763805	0.638757000385	0.30911097836	0.0	0.250894128116	0.591120481767	0.645017674107	0.582349503824	0.630633190342	0.545605404106	0.482467868466	0.153379905384	0.20154448561	0.305884965333	0.504010193016	0.233840681156	0.358226038559	0.304363692642	0.238156536596	0.488856602001	0.244392546321	0.630288618928	0.281928176825	0.389006763008	0.635312815572	0.621327258363	0.262063022216	0.309569114353	0.679237520254	0.533381145446	0.186191033696	0.270393874243	0.402007099469	0.328117913164	0.650863659166	0.204177934376	0.314524295498	0.228880618974	0.108468486909	0.406794600888	0.36617689688	0.575684090242	0.404536174146	0.251408970734	0.173549041361	0.219098228858	0.373878738067	0.404066930482	0.416362443318	0.375514284294	0.18118487432	0.209669172767	0.250430840098	0.13368116312	0.658805843294	0.670900008207	0.557357449697	0.480047708987	0.240927166476	0.212370421879	0.23828468526	0.305419173818	0.254903977726	0.244297285716	0.195743064186	0.210967425974	0.274557831716	0.141657514684	0.262828605517	0.259877584621	0.176155927538	0.223763007254	0.184648599405	0.331887603151	0.308770043662	0.222030815237	0.233955555932	0.256924307588	0.0990062466557	0.445457456982	0.24186596985	0.312836075686	0.266587866181	0.175571095823	0.286766192404	0.225180651688	0.157206620926	0.23961286869	0.224763755805	0.153726330583	0.465676162286	0.270293091341	0.45841712993	0.602477242269	0.184347777036	0.118183328844
Nor.C12	0.31912480474	0.357893331422	0.330817962854	0.296999753646	0.344131840011	0.589959829785	0.526850242296	0.210344757466	0.571333242345	0.370223806318	0.308028487993	0.225649396384	0.325620354382	0.32098968867	0.515799670993	0.424264306262	0.260165575164	0.571336598177	0.5814105189	0.488776515854	0.39719709176	0.352234556658	0.396213752027	0.314167365057	0.285825434384	0.294875110318	0.167886130263	0.383001763616	0.238564772472	0.234259402533	0.171726968022	0.419870207721	0.283006559394	0.135656690888	0.213242425509	0.28459468038	0.159806863615	0.390759464008	0.319644617759	0.453339393564	0.21732834569	0.569506979557	0.245420410546	0.240095538308	0.653344955164	0.346634246973	0.603303069522	0.369069437137	0.268835410001	0.285292466748	0.613163648854	0.554425305422	0.359479397253	0.243388800725	0.600307901957	0.362676762968	0.323194216462	0.616308699462	0.285410001181	0.569870935105	0.310622902021	0.451119754548	0.32063085594	0.459721049883	0.279342587043	0.427329778596	0.549771130853	0.544615473789	0.262463553438	0.250894128116	0.0	0.505432513078	0.623754988434	0.449892936928	0.528227519733	0.46203197578	0.411923028448	0.255606223048	0.342022243488	0.416587930194	0.39482993153	0.310057259289	0.398773280692	0.205657155353	0.267931133222	0.466069766106	0.322796452242	0.443106992805	0.393313889761	0.378201147997	0.501518687747	0.496999322063	0.342748864389	0.324314633715	0.647153277447	0.407024553504	0.310721428842	0.282597864334	0.470954298473	0.305656169293	0.596485092186	0.187784090563	0.377776463682	0.34956268854	0.25173191968	0.431276815296	0.390574130719	0.616415720285	0.37238894562	0.306099908596	0.240674987327	0.248951700703	0.338585927686	0.412418355193	0.437940807735	0.34287668575	0.198303378363	0.264702068394	0.352237616211	0.30849094019	0.628381583909	0.615237583783	0.458055693907	0.405269834903	0.291634330212	0.273605378395	0.321747562601	0.427092638853	0.326777430802	0.320662577948	0.336791601335	0.296974542764	0.371882256435	0.163888695979	0.384071340879	0.375200547506	0.272491596714	0.366526158918	0.309176247749	0.36196654175	0.401978191732	0.209436095226	0.262523638112	0.1718658822	0.251518783631	0.42210042059	0.317235672845	0.234408077006	0.353012123929	0.317787605504	0.279804691242	0.369116714457	0.286210413484	0.225309655863	0.366250745126	0.27252782024	0.34614294377	0.322746813379	0.52808949476	0.625045446333	0.259591910624	0.317654074003
AHD.16	0.59461771866	0.30133287764	0.600048280558	0.502412113428	0.303982567523	0.529106000805	0.595196606302	0.574400352764	0.675450253309	0.515122174924	0.587760104103	0.576995485605	0.594052057593	0.601903898298	0.307065062697	0.509028939274	0.559672820713	0.646994864626	0.587823503593	0.58691758441	0.657570384198	0.248269309587	0.308690342875	0.471874814022	0.593080409274	0.619493671677	0.609327217929	0.543296184081	0.657861404271	0.255055182908	0.469930285723	0.556712613486	0.546712932193	0.610443547791	0.613370405788	0.579727070303	0.613724693705	0.611467494619	0.505706570263	0.600231855624	0.592844436678	0.558197501617	0.45381800497	0.498341408009	0.575830687196	0.569403387823	0.543034301921	0.403883387556	0.542478927888	0.544391158123	0.193576490217	0.53636250318	0.14766068434	0.566822050625	0.215716393589	0.630421589768	0.59055937633	0.359605260598	0.617941347556	0.604773572295	0.207778890972	0.635861528857	0.364442016083	0.524414687814	0.543735445325	0.329605632584	0.554390888658	0.189346621176	0.342932539624	0.591120481767	0.505432513078	0.0	0.601302452847	0.166847616451	0.579682404851	0.482445097778	0.268605117455	0.562356786074	0.607034188915	0.584644538667	0.598456870907	0.5861275778	0.491943258907	0.265524442375	0.553503363847	0.302475928037	0.574276587476	0.292648969439	0.583171088323	0.369506604977	0.196283892347	0.658275783269	0.579351082584	0.608077816742	0.568010213827	0.232618258698	0.590650447924	0.478434580758	0.571875094459	0.547391344105	0.476522999379	0.580266933472	0.587224239667	0.398287479758	0.586675486921	0.575460205313	0.544789107234	0.671480156775	0.520595230209	0.326752464964	0.608142479774	0.596158576001	0.639204081444	0.560639549139	0.394062470332	0.410097411889	0.519056616038	0.5882987549	0.614642205831	0.562408362725	0.359714701206	0.318888672989	0.358159360799	0.496344946692	0.60038626271	0.597671376306	0.545033320027	0.625020690608	0.602128568342	0.586917076057	0.610970141091	0.517171908151	0.609501490418	0.614649799693	0.582280870393	0.591451688102	0.611832165273	0.620958202243	0.596015169131	0.204605121915	0.58631876643	0.604652639943	0.593254088574	0.596903823801	0.610075290601	0.660793116825	0.59526332453	0.263128949467	0.602460747886	0.612569332893	0.269609656104	0.61451491197	0.572063590763	0.598932048466	0.585403219689	0.60525458692	0.612710819655	0.33030659602	0.674164137041	0.669297974538	0.599512869139	0.610638191054
RVC10	0.540873716151	0.614265171264	0.671586871814	0.616509904999	0.591565682822	0.27967160808	0.651304859725	0.647649724267	0.504565370868	0.554156855827	0.674703355916	0.637228186788	0.627018815007	0.659963994436	0.649384375908	0.596366265068	0.635761768479	0.402644109518	0.368015977792	0.674619165011	0.653480673556	0.671546717064	0.653996203795	0.664984347637	0.647953829157	0.67199537779	0.657823200339	0.469360509029	0.650308324649	0.66348256106	0.608497221157	0.655425580539	0.520460899793	0.663048779114	0.662372205086	0.669567244874	0.652292353135	0.669653284621	0.660765049741	0.673463304542	0.652047939218	0.534449648573	0.535360809317	0.56427335458	0.313317682464	0.578807458269	0.315906230674	0.476638802233	0.59576866753	0.487889707526	0.566021350228	0.531639205221	0.547515238839	0.627878497086	0.56790160247	0.487676675668	0.627411923332	0.627896041782	0.516873201611	0.358632492529	0.54286951447	0.431722943883	0.614497903152	0.616558787872	0.43965857221	0.63492058653	0.447971637615	0.534589189096	0.555142304747	0.645017674107	0.623754988434	0.601302452847	0.0	0.61968124905	0.501373693049	0.525032864003	0.637961387208	0.647744919282	0.669459974196	0.622032891609	0.606790011524	0.644858390713	0.632607231076	0.606266725664	0.628404317766	0.65309189904	0.663700242268	0.564745445661	0.479689956279	0.638372784989	0.653928351449	0.47614843877	0.657820151847	0.656733318961	0.550643162441	0.632952439655	0.655854625493	0.656298168911	0.662334499361	0.612692584558	0.634261679248	0.647013614721	0.665604316604	0.659300606722	0.656106657993	0.461768047933	0.663196188923	0.620352104371	0.673312650884	0.671898851822	0.666072505128	0.664452915652	0.56285324388	0.676074771694	0.674755362574	0.65395862245	0.667637966469	0.667990146009	0.673873307167	0.598592374006	0.471386451223	0.457671225959	0.473412289531	0.598553893629	0.515504008502	0.674632283285	0.666593605407	0.673129259275	0.670314795842	0.666987638617	0.673526348834	0.673420473456	0.67128371895	0.66400507911	0.671835310867	0.675084753677	0.675268276784	0.671864355992	0.666039094995	0.672023461196	0.670262794407	0.663235582654	0.662300074056	0.652392424733	0.669573533319	0.663352718916	0.663722175103	0.663948482907	0.663026905387	0.665472144806	0.658990864462	0.665870913779	0.658218408004	0.666237336052	0.675361385894	0.669772735281	0.671559293809	0.67236891217	0.681716730233	0.677632527164	0.665497144828	0.683098878819
Nor.C9	0.520270979806	0.255127346223	0.605121684409	0.550029678866	0.172248573125	0.596071711154	0.599560010293	0.567670942881	0.647030809994	0.547340400087	0.61945790438	0.529012714977	0.577777509313	0.590281388974	0.301460642467	0.350758439067	0.585801948325	0.623639696857	0.644607625264	0.607199846299	0.534978372749	0.270428593866	0.257249586006	0.442794659034	0.606493118598	0.556396861273	0.538561891031	0.492394699534	0.525337731408	0.198596212212	0.444129057209	0.519617014717	0.521645009045	0.531729066826	0.551625032472	0.610286468782	0.552075233707	0.600659969011	0.465027969888	0.629697152032	0.537972965072	0.560107118649	0.453823002518	0.539813997399	0.626485465685	0.53873990517	0.610912425274	0.318310645498	0.573121721263	0.516782974103	0.191270774509	0.488335429782	0.198355992217	0.545769251942	0.215878155864	0.528320425799	0.578820636363	0.383909567963	0.487050873417	0.561058847149	0.151303790995	0.512284361833	0.251942504894	0.585077871324	0.546106640112	0.279606271625	0.566934224398	0.140931727983	0.281629692746	0.582349503824	0.449892936928	0.166847616451	0.61968124905	0.0	0.551134451632	0.387912933645	0.163670844307	0.56456234586	0.592948868698	0.579655307737	0.59200137295	0.636102474233	0.549831396312	0.279545762268	0.51291888309	0.252128107158	0.593889344963	0.256744534052	0.622867751597	0.390707584954	0.139827066126	0.636054449159	0.530518597418	0.556137922426	0.571585573121	0.0760030063159	0.552214340232	0.503551528602	0.607476883114	0.586473539455	0.450188732892	0.525552658073	0.628853912058	0.385640610029	0.556504622065	0.58621433064	0.583454457408	0.578858583108	0.59049226543	0.341285332006	0.514347410262	0.58409972109	0.595994435943	0.562078401168	0.417172141975	0.440197705167	0.480855081594	0.56631928879	0.594285900575	0.56000745399	0.350197958783	0.309180204754	0.339136727186	0.577220844898	0.577111631288	0.611010599784	0.509607051242	0.614755560242	0.611684154871	0.553329084056	0.601055564847	0.532296677778	0.599063794392	0.529752244985	0.597437686043	0.612913095079	0.586187186122	0.589911687656	0.59774927991	0.171177623411	0.605458807173	0.543522918996	0.601611038885	0.532956507778	0.568505103732	0.501691980319	0.572587441377	0.211588188484	0.567691109444	0.578460419922	0.207669262748	0.564425803741	0.545493920414	0.591971484732	0.599683839135	0.609295205923	0.558269355532	0.308529837416	0.59960267065	0.65028224896	0.578207031797	0.625054452925
Nor.C7	0.515849195026	0.615214939319	0.646876757633	0.433473365525	0.499619097501	0.350187464552	0.53409495136	0.611263369176	0.503577089568	0.614250908331	0.675722075399	0.594814305207	0.618352865951	0.617554740575	0.662656656072	0.552036690501	0.630176573633	0.426153504978	0.486946678577	0.662714443079	0.588393523835	0.638008908248	0.625980437588	0.644019741065	0.584305921927	0.609566552156	0.604442154632	0.45403803448	0.572079212724	0.607782782258	0.431979236627	0.58730729793	0.551630204562	0.577695037826	0.627722995946	0.648175127264	0.58083465339	0.662753885585	0.612441630708	0.64127386044	0.583784609161	0.622671459848	0.601896534681	0.476534768411	0.517953663633	0.603189451498	0.420073155203	0.530158728725	0.603095030707	0.463367160003	0.562526880168	0.37141834399	0.474601594143	0.613477611767	0.628947216729	0.479300094365	0.617727091113	0.655069290909	0.545578651241	0.484998765437	0.567073881022	0.412409091744	0.553235224698	0.512176116801	0.481318011928	0.478176502817	0.461770854412	0.578027284077	0.527214078151	0.630633190342	0.528227519733	0.579682404851	0.501373693049	0.551134451632	0.0	0.517322569738	0.623623650295	0.591862869433	0.638055670983	0.639317440458	0.583548858408	0.646742298039	0.506258211846	0.513761128034	0.573849494077	0.490450808088	0.63471503238	0.382442246218	0.47434510242	0.567734233357	0.579915469098	0.516229006653	0.602366559407	0.606478372658	0.573402480231	0.580752991376	0.620689249809	0.610871458415	0.618972071171	0.46915058198	0.647956844051	0.604407044895	0.63870442225	0.644932380892	0.582255571713	0.446044237324	0.49386983291	0.60014869231	0.346086267331	0.657759670616	0.606678983805	0.617480296717	0.520859963442	0.400561440928	0.653773386658	0.447324513415	0.608173366336	0.606220751786	0.661971004408	0.592182162153	0.487715516268	0.537299082898	0.360157379087	0.330171024589	0.481240389839	0.639240963827	0.571673126996	0.669247716393	0.639633081475	0.630066880601	0.643391934273	0.644401668704	0.643286974228	0.609626262716	0.646156202071	0.645571033271	0.643047199618	0.63467779805	0.631746528039	0.644551341531	0.63275309288	0.595784323133	0.639481501395	0.576473314272	0.605167129341	0.593354222163	0.615146223764	0.610704338121	0.620173746012	0.616985409972	0.635055323612	0.633452780683	0.584658335427	0.613635306998	0.643010193314	0.633825027892	0.60142840663	0.677025614559	0.654160324691	0.64843413641	0.621949955094	0.66991237364
France.DC1	0.508740501661	0.469903897492	0.553318148593	0.550041853779	0.381927117236	0.54840317365	0.577926520043	0.559713230034	0.580707502432	0.461611889319	0.599921875961	0.476849035278	0.46572903449	0.429590779912	0.52417801321	0.463219160714	0.536957681192	0.57091508806	0.587115940491	0.544222442412	0.509718840729	0.535701298257	0.332833994795	0.495390699575	0.558856228958	0.397829455272	0.531083908042	0.48323054346	0.523078187005	0.443923650746	0.456168861114	0.560336184613	0.304761472882	0.518024639166	0.524363511068	0.585012654702	0.540293149828	0.507720303183	0.392245976609	0.602473044815	0.403838948956	0.559203071571	0.487577327062	0.539638016645	0.55573456944	0.55363552871	0.537000592674	0.354017641484	0.531455130418	0.503879701428	0.454591383344	0.486075641654	0.427508803406	0.43875563062	0.392724857635	0.497121379245	0.469750981137	0.483182789789	0.474033448571	0.498531389157	0.394326134081	0.436871349569	0.359048117295	0.600280774479	0.509708904193	0.39472222656	0.533435349397	0.416493418536	0.419474014169	0.545605404106	0.46203197578	0.482445097778	0.525032864003	0.387912933645	0.517322569738	0.0	0.373127363479	0.479061169191	0.539149955987	0.511230103539	0.572323322407	0.583925200387	0.51192389741	0.424321401617	0.474764904558	0.448717701384	0.573703229356	0.424853154987	0.517719325307	0.412193611647	0.465899295164	0.534243978159	0.498179139095	0.405199546414	0.542629770577	0.381623790216	0.525648747881	0.415467171348	0.580701771192	0.539217866462	0.476151506127	0.499657848374	0.586400484852	0.459752309325	0.543747072748	0.5307811593	0.583860730531	0.551059049915	0.618361660572	0.46402650161	0.517078813446	0.555076589526	0.547109371136	0.536410226683	0.378159941096	0.399083886041	0.461944098491	0.541396326927	0.456842903965	0.506780344848	0.491952333674	0.415076123435	0.476025051796	0.598838553708	0.551413419964	0.5299493351	0.431103547325	0.4351552161	0.44506494543	0.488850171237	0.51329677554	0.535291469096	0.464692207531	0.535763739618	0.522786723872	0.517979643597	0.481720175208	0.509321097904	0.553926786312	0.436925000516	0.577080731896	0.53139684757	0.554779145532	0.519009082829	0.554332750955	0.500890100831	0.476921512988	0.443228351264	0.549056645697	0.486781516331	0.420555897598	0.481251100288	0.533099128464	0.548904763119	0.547318001893	0.581027669988	0.554506125403	0.499976912393	0.485184305198	0.557823007758	0.520488245024	0.599377008917
Leda.A53	0.55064314756	0.264392292911	0.419587265821	0.567319326753	0.233243589009	0.641871319779	0.589314171215	0.524421570348	0.575411077546	0.530142422577	0.556922833476	0.505928265017	0.394594989276	0.51326346862	0.30709271336	0.357785338231	0.489175823617	0.611759477828	0.609859774949	0.465494601431	0.458106382034	0.311715869635	0.287285521656	0.348462260463	0.513356157617	0.440595049262	0.469847593074	0.528156769252	0.434170817324	0.241413875022	0.472802620857	0.464394975378	0.449345101889	0.513475011004	0.493955248356	0.523475041022	0.516890773054	0.511701001406	0.318919424753	0.576153837521	0.421325697775	0.592388443408	0.458982257873	0.557127907641	0.655575514445	0.529438631986	0.643167257718	0.31589356449	0.44825214278	0.576570809152	0.280175887414	0.589076897455	0.294335881024	0.435060887833	0.297349770309	0.576882288834	0.400382209332	0.425179905591	0.491861911644	0.537268905771	0.21999118411	0.520114350751	0.226935137085	0.582063795101	0.58554836824	0.177977121359	0.542627952298	0.221188512878	0.284176888535	0.482467868466	0.411923028448	0.268605117455	0.637961387208	0.163670844307	0.623623650295	0.373127363479	0.0	0.410458192625	0.563335196651	0.454684622111	0.524211640343	0.543753943386	0.553590283329	0.295204320342	0.448547574181	0.282130013468	0.504741880376	0.336173349205	0.565382008795	0.390359145264	0.22906030369	0.570325351867	0.510480049008	0.438354804942	0.588618586045	0.150696974931	0.455832878744	0.35369970515	0.598555343608	0.552408967011	0.458688795135	0.475603150608	0.514369126194	0.363521609741	0.441584511196	0.545887528134	0.52800409989	0.602846368654	0.601867487793	0.249778795653	0.521146287131	0.527696585253	0.544700430605	0.5408050645	0.413926351218	0.348619156971	0.428609879872	0.4577951954	0.412222510012	0.508705965295	0.398468845417	0.320515653368	0.360152895434	0.618825958198	0.568782941251	0.483558817667	0.42184495662	0.519850874321	0.52514652198	0.517661441243	0.405669853451	0.349993755462	0.478725175392	0.465179794654	0.487274752144	0.472383303652	0.512246521371	0.511343794952	0.534917611246	0.194835584027	0.588538659276	0.380841447891	0.426142863446	0.481317435441	0.512458391642	0.440512735437	0.461956141633	0.247475771561	0.533624945812	0.426908973805	0.174981199793	0.389334629748	0.474833712414	0.502119659853	0.535632812058	0.520847557114	0.520065362494	0.204687225372	0.49468774446	0.418129211181	0.396588800523	0.531981228616
AHD.17	0.561829220821	0.37444887134	0.12958317864	0.320816829751	0.52481772872	0.622549762949	0.576919126791	0.264738780462	0.538742188098	0.269706045401	0.179869510338	0.239593675072	0.17745278686	0.177826016564	0.643183907303	0.506380951127	0.201386880486	0.647280728112	0.657997948103	0.347986015068	0.486760126348	0.324683414941	0.418034856013	0.302536641799	0.276800488231	0.141572948635	0.208385304685	0.547420671005	0.447720277403	0.305761581356	0.197578055905	0.474695827854	0.228486012726	0.250033769356	0.212562807997	0.285554712455	0.289488453568	0.245996068982	0.257359455324	0.404149495422	0.152073804175	0.570634696265	0.344836449309	0.206218326435	0.646354701246	0.269265317914	0.600004306022	0.524537442266	0.246320535822	0.361285003883	0.664603429314	0.581454023712	0.41675048174	0.144396782554	0.645677854762	0.59378896617	0.169901060844	0.653409930791	0.518680050318	0.582494979315	0.44393801406	0.486186605088	0.474488954037	0.514451745921	0.253834641142	0.371806390443	0.560067318713	0.639312463235	0.349336193498	0.153379905384	0.255606223048	0.562356786074	0.647744919282	0.56456234586	0.591862869433	0.479061169191	0.410458192625	0.0	0.213401741421	0.248061390608	0.517961331325	0.233902400932	0.324488444309	0.309348266131	0.311427963396	0.489636599129	0.214711356098	0.63217311217	0.233948701316	0.392038363317	0.58965231779	0.541898904682	0.280655899866	0.297440589058	0.665811575481	0.543237355212	0.243027999992	0.20765239411	0.402721932042	0.316426867792	0.622004233113	0.255727233844	0.295352475259	0.212772959466	0.115192726345	0.382618947327	0.329254945968	0.562550951093	0.359213996335	0.194104363701	0.193422581918	0.248665040213	0.393884617357	0.331201868498	0.385398311439	0.218014874295	0.167259728124	0.167379201334	0.1255932973	0.19452245468	0.654420889292	0.632582493635	0.539124310499	0.440460610177	0.243676149862	0.103163794321	0.128457741914	0.246176272325	0.243669119974	0.251168214458	0.0998250929035	0.123015796156	0.241269361503	0.143116808492	0.207002062174	0.184024571664	0.160682963755	0.266398344648	0.242034142864	0.325181374861	0.312243266915	0.138508632735	0.152763165521	0.290907915318	0.190955915063	0.422537431122	0.19845804162	0.290842838261	0.314647810814	0.156881298703	0.353502143846	0.180517678527	0.206374214531	0.273338831311	0.253832116778	0.216664484027	0.45902567492	0.223721263824	0.491687056024	0.391658861209	0.081168505811	0.162939118489
AHD.43	0.57841680833	0.401669632212	0.280449161068	0.354193311009	0.586245204816	0.670102243953	0.583214635651	0.303813678629	0.499313540767	0.241051895144	0.219515181031	0.290000799126	0.346209208884	0.186415104692	0.640649941075	0.527668166627	0.181365800189	0.65440224215	0.660262757478	0.387279608632	0.474363111313	0.364549668745	0.414535434075	0.344875258193	0.304761253838	0.165659242492	0.259018089356	0.625426900016	0.516771839815	0.350075997721	0.240947715911	0.479713388068	0.315671340392	0.278020730629	0.219852482406	0.283751176732	0.316483541779	0.190735562945	0.29241704335	0.330621165862	0.244703336798	0.622133877905	0.407908904147	0.28410286874	0.678686624147	0.294005825287	0.652701109904	0.530315009585	0.342957681242	0.403140084903	0.686752262411	0.569845306877	0.472328835056	0.196554251663	0.669298711111	0.606795403952	0.33468305457	0.673407039784	0.598131867155	0.579367785275	0.507328805708	0.479433228958	0.496833086905	0.53421556133	0.301532027796	0.585110470787	0.635290166957	0.662429091813	0.327202754003	0.20154448561	0.342022243488	0.607034188915	0.669459974196	0.592948868698	0.638055670983	0.539149955987	0.563335196651	0.213401741421	0.0	0.242186345819	0.506917389298	0.204676481406	0.310210217493	0.3468622852	0.295360246877	0.490875212978	0.240354383704	0.670172834679	0.325811315113	0.385816220332	0.631986196546	0.631641083456	0.300531184609	0.345027840991	0.684885205248	0.551529151482	0.233182414784	0.323858914573	0.377594569728	0.349041914548	0.64638185291	0.272457042759	0.357254044079	0.179016873136	0.264523225272	0.407421663714	0.383891035532	0.51090881357	0.431230038298	0.277891380036	0.170749045359	0.235683907625	0.4182524418	0.296526849455	0.412203094145	0.417294235167	0.192486352884	0.201920753803	0.277589440037	0.179985132154	0.659186025716	0.655287397975	0.607333296371	0.501408181021	0.272449481724	0.244973355402	0.178330086484	0.184006677719	0.193915797949	0.247784508305	0.196502039614	0.269484701348	0.263620435756	0.223760258971	0.19242430133	0.2048789204	0.16560554566	0.268444962364	0.224878137182	0.355361413577	0.21220394978	0.259464662566	0.240518415391	0.331169475682	0.197513059609	0.456536217767	0.20162500188	0.339231448388	0.285237578005	0.256763456503	0.400464369159	0.29945213435	0.232897865304	0.27741446512	0.170074559651	0.211901581373	0.496247997634	0.365980790228	0.421614235626	0.616686658082	0.189601261093	0.20512283691
Sweden.HC.2	0.58051426533	0.454997555905	0.174377283599	0.383083543059	0.582476493147	0.623956206833	0.536589812647	0.367892356919	0.529674244352	0.216660010239	0.354290195197	0.334263920472	0.170920036193	0.331095004582	0.643196936171	0.570471866334	0.248143577459	0.639896932352	0.633839189486	0.128426605541	0.512100398166	0.480836308943	0.447469528887	0.396093800612	0.375972181858	0.254246980957	0.34767811702	0.544841885652	0.525406732448	0.451068642989	0.377424811513	0.477684939257	0.29606892538	0.39583900072	0.334681365062	0.251928231663	0.438328861184	0.178425196761	0.216652132461	0.218079435504	0.253268072811	0.580619453564	0.401321315633	0.383487913477	0.612765466415	0.378045584975	0.574642989794	0.520605632064	0.193399513685	0.454093467134	0.677482024311	0.50748379243	0.489577722306	0.251903604661	0.63950524994	0.599781074601	0.173930885557	0.653989510815	0.538791418099	0.546787577528	0.509996617545	0.476856459741	0.499712840871	0.56302606624	0.406088700654	0.477447513272	0.602472478677	0.61219763894	0.382646672591	0.305884965333	0.416587930194	0.584644538667	0.622032891609	0.579655307737	0.639317440458	0.511230103539	0.454684622111	0.248061390608	0.242186345819	0.0	0.517036881138	0.317149693735	0.322217378018	0.392870511696	0.326493212403	0.51472966642	0.22334059346	0.631779588659	0.397699598401	0.441452048337	0.637658550113	0.600487110646	0.378713135369	0.252397833981	0.670082491324	0.577272539885	0.246338096769	0.331728664633	0.31401650248	0.405091303028	0.63366303983	0.341553184865	0.221694213806	0.302686871049	0.289883831676	0.452188932252	0.33895785288	0.552950599066	0.499691585332	0.273917712282	0.316563057898	0.303101135048	0.489685426363	0.366744070571	0.466788163043	0.399744229682	0.336570844735	0.16353206316	0.235825843357	0.286435148708	0.676742715533	0.664910130673	0.610218815133	0.502115631596	0.403107726536	0.298779095956	0.211770891874	0.269660385656	0.292699854627	0.300066080543	0.214989291863	0.231965157207	0.236793842103	0.340990838186	0.200433076113	0.162620888668	0.3421098308	0.316760229042	0.202171819305	0.417135485519	0.293852909413	0.245960194294	0.301550643797	0.367487477969	0.339259101575	0.31968623246	0.170438799946	0.443989607626	0.193413197007	0.156983898723	0.444668849659	0.175121087703	0.233318287426	0.416850715254	0.190487913641	0.343202563461	0.404579170665	0.366384551991	0.331094172044	0.447042324365	0.248856989693	0.256314815332
